EPOCH #,EQ Loss,IC Loss,BC Loss,Total Loss
0,10.778089,0.075444184,0.46186993,11.315403
100,0.19005872,0.0036446196,0.19658041,0.39028373
200,0.06111351,0.0006700431,0.16296688,0.22475043
300,0.047654174,0.00036744066,0.073479645,0.12150126
400,0.025758648,8.860659e-05,0.0376399,0.06348716
500,0.011264427,2.560701e-05,0.013124434,0.024414469
600,0.038539436,0.0015355482,0.014951196,0.05502618
700,0.0034485245,1.7741588e-05,0.0020893817,0.005555648
800,0.0023732092,1.8301518e-05,0.0010674251,0.0034589358
900,0.024354393,0.0008665029,0.008042869,0.033263765
1000,0.0019511986,1.7268967e-05,0.0006585998,0.0026270673
1100,0.0016862255,1.7678616e-05,0.00056318456,0.0022670887
1200,0.0014957994,1.6564909e-05,0.0004898497,0.002002214
1300,0.0013399555,1.5354988e-05,0.00043179357,0.001787104
1400,0.0012067367,1.41503115e-05,0.0003854338,0.0016063207
1500,0.0010902649,1.3009824e-05,0.0003483876,0.0014516624
1600,0.0009872298,1.1961513e-05,0.00031881197,0.0013180033
1700,0.00089551037,1.101165e-05,0.00029515903,0.001201681
1800,0.0008136273,1.015527e-05,0.0002761236,0.0010999062
1900,0.00074038067,9.389607e-06,0.000260627,0.0010103972
2000,0.0006747828,8.703211e-06,0.0002477953,0.0009312813
2100,0.00061599055,8.087311e-06,0.00023694804,0.0008610259
2200,0.00056323106,7.5286325e-06,0.0002275528,0.0007983125
2300,0.0005158626,7.0194596e-06,0.00021922527,0.00074210734
2400,0.049739577,0.000957424,0.021503136,0.072200134
2500,0.00046860383,6.2827967e-06,0.00021580147,0.00069068815
2600,0.00042525397,6.1014443e-06,0.00020625933,0.00063761475
2700,0.00051839976,3.0673764e-06,0.00026677473,0.00078824186
2800,0.00039962528,4.6213836e-06,0.00020521549,0.00060946215
2900,0.00035652702,5.083662e-06,0.00019390977,0.00055552047
3000,0.00032896173,4.610688e-06,0.00018597447,0.00051954685
3100,0.00036369442,5.4211787e-06,0.0002054972,0.0005746128
3200,0.0003079476,4.1935295e-06,0.00018224017,0.0004943813
3300,0.00028534635,3.895603e-06,0.00017431952,0.00046356148
3400,0.0021837056,5.9885926e-05,0.0019952827,0.004238874
3500,0.00029005474,3.264166e-06,0.00017768306,0.00047100196
3600,0.00026541043,3.2590046e-06,0.00016652481,0.00043519426
3700,0.00024760014,3.0701613e-06,0.00015961324,0.00041028354
3800,0.011878258,0.00022960885,0.0074652755,0.01957314
3900,0.0002471275,2.6957375e-06,0.00015780868,0.00040763192
4000,0.00022870072,2.5786214e-06,0.0001499273,0.00038120666
4100,0.0002176836,2.1329804e-06,0.00014439833,0.0003642149
4200,0.0002421709,3.2431576e-06,0.00016096212,0.0004063762
4300,0.00021407964,2.1839996e-06,0.00014065683,0.00035692047
4400,0.00020148471,2.0900288e-06,0.00013540618,0.00033898093
4500,0.00025644584,9.0215417e-07,0.00015317646,0.00041052446
4600,0.00020177936,1.8906692e-06,0.00013171838,0.0003353884
4700,0.00018949495,1.8474908e-06,0.00012671415,0.00031805658
4800,0.00027740406,6.393386e-07,0.00015250545,0.00043054885
4900,0.00019123414,1.6542833e-06,0.00012311508,0.0003160035
5000,0.00017910232,1.6419257e-06,0.00011829879,0.00029904302
5100,0.0001769911,1.632891e-06,0.00011733954,0.00029596355
5200,0.00017496485,1.6243393e-06,0.000116398995,0.0002929882
5300,0.00017293441,1.6152159e-06,0.00011543704,0.00028998667
5400,0.00017089718,1.6057986e-06,0.00011445298,0.00028695597
5500,0.00016885197,1.5960941e-06,0.00011345124,0.00028389928
5600,0.00016679225,1.5857906e-06,0.000112428264,0.0002808063
5700,0.00016471797,1.5753982e-06,0.000111384965,0.00027767834
5800,0.00016262496,1.5646458e-06,0.000110319204,0.0002745088
5900,0.00016050921,1.553651e-06,0.00010923498,0.00027129785
6000,0.00015837706,1.5422559e-06,0.00010813029,0.00026804963
6100,0.00015622294,1.5306307e-06,0.00010700259,0.00026475615
6200,0.00015404374,1.5184979e-06,0.00010585236,0.0002614146
6300,0.00015184942,1.5062604e-06,0.0001046824,0.00025803808
6400,0.00014962777,1.4939093e-06,0.00010348953,0.0002546112
6500,0.00014738175,1.4810892e-06,0.00010227633,0.00025113916
6600,0.00014511877,1.4682334e-06,0.000101039754,0.00024762674
6700,0.00014283544,1.4544418e-06,9.977874e-05,0.00024406862
6800,0.00014053144,1.4410055e-06,9.849643e-05,0.00024046887
6900,0.00013820636,1.4269245e-06,9.719035e-05,0.00023682365
7000,0.00013586554,1.412558e-06,9.586339e-05,0.00023314149
7100,0.00013350669,1.3974206e-06,9.451137e-05,0.00022941548
7200,0.0001311316,1.3823961e-06,9.313511e-05,0.00022564911
7300,0.00012874344,1.3661813e-06,9.173571e-05,0.00022184533
7400,0.00012634015,1.3499197e-06,9.031444e-05,0.00021800451
7500,0.00012392487,1.3329147e-06,8.8868655e-05,0.00021412644
7600,0.00012150292,1.3156689e-06,8.739979e-05,0.00021021838
7700,0.000119065895,1.2977227e-06,8.5906744e-05,0.00020627036
7800,0.000116625364,1.2793264e-06,8.439246e-05,0.00020229716
7900,0.00011417949,1.2601744e-06,8.285448e-05,0.00019829416
8000,0.00011172994,1.2405466e-06,8.1296166e-05,0.00019426666
8100,0.000109274675,1.2214525e-06,7.9717385e-05,0.00019021353
8200,0.000113401475,8.853599e-07,7.9856516e-05,0.00019414334
8300,0.000105237945,1.178234e-06,7.67743e-05,0.00018319048
8400,0.00010354314,1.0796223e-06,7.5078235e-05,0.000179701
8500,0.00010165958,1.0882898e-06,7.376785e-05,0.00017651572
8600,9.92813e-05,1.1146243e-06,7.239483e-05,0.00017279075
8700,0.00045865495,5.2376117e-06,0.00030277707,0.0007666696
8800,9.568803e-05,1.0820089e-06,6.964857e-05,0.00016641861
8900,9.372697e-05,1.0555887e-06,6.8195055e-05,0.00016297761
9000,9.9781595e-05,1.0350443e-06,6.7690955e-05,0.0001685076
9100,9.060512e-05,1.018041e-06,6.555621e-05,0.00015717937
9200,8.873223e-05,9.984035e-07,6.422907e-05,0.0001539597
9300,8.79633e-05,1.2376435e-06,6.450569e-05,0.00015370664
9400,8.5927066e-05,9.547068e-07,6.182013e-05,0.0001487019
9500,8.423143e-05,9.4320865e-07,6.0630467e-05,0.00014580511
9600,0.00011113337,6.962565e-07,7.461703e-05,0.00018644665
9700,8.152126e-05,9.54657e-07,5.8668305e-05,0.00014114424
9800,8.009522e-05,8.8995074e-07,5.7200174e-05,0.00013818535
9900,7.850404e-05,8.7422166e-07,5.606554e-05,0.0001354438
10000,8.048881e-05,1.2669309e-06,6.0013608e-05,0.00014176936
10100,7.606875e-05,8.423822e-07,5.390912e-05,0.00013082025
10200,7.449821e-05,8.370413e-07,5.2878073e-05,0.00012821333
10300,7.311552e-05,9.957605e-07,5.3114676e-05,0.00012722595
10400,7.2224124e-05,7.95316e-07,5.086135e-05,0.00012388079
10500,0.00014169895,3.5619166e-06,0.00010935763,0.0002546185
10600,7.016297e-05,8.149288e-07,4.937227e-05,0.00012035017
10700,6.897293e-05,7.513097e-07,4.8074162e-05,0.0001177984
10800,6.7656685e-05,7.3916215e-07,4.7164278e-05,0.00011556013
10900,7.803235e-05,5.578374e-07,4.624557e-05,0.00012483576
11000,6.5692904e-05,7.0652777e-07,4.53502e-05,0.00011174963
