EPOCH #,EQ Loss,IC Loss,BC Loss,Total Loss
0,4.738056,0.22037753,0.9049035,5.863337
100,0.17270488,0.0005253673,0.034127317,0.20735757
200,0.15153354,0.00048232972,0.029045783,0.18106167
300,0.11782588,0.0003587923,0.026618233,0.1448029
400,0.06802558,0.00014998282,0.019887054,0.088062614
500,0.017863773,5.652453e-05,0.013491386,0.03141168
600,0.013963583,6.126553e-05,0.01183194,0.02585679
700,0.012811473,5.6602024e-05,0.010969987,0.023838062
800,0.011855341,5.0932045e-05,0.010310225,0.022216499
900,0.010905046,4.5291854e-05,0.009690742,0.020641081
1000,0.009935522,3.947799e-05,0.009061029,0.01903603
1100,0.009425079,3.6416295e-05,0.008727942,0.018189438
1200,0.008891972,3.319959e-05,0.008379394,0.017304566
1300,0.008333916,2.9837212e-05,0.008013679,0.016377432
1400,0.007757223,2.6377402e-05,0.007634065,0.015417666
1500,0.007173503,2.2898645e-05,0.0072457935,0.014442195
1600,0.006599669,1.9513805e-05,0.006856381,0.013475564
1700,0.0060559674,1.6359563e-05,0.006474982,0.012547309
1800,0.0055616787,1.3572749e-05,0.006111009,0.011686261
1900,0.0051308027,1.1261506e-05,0.005772122,0.010914186
2000,0.0047684526,9.478819e-06,0.0054630134,0.010240945
2100,0.0044700545,8.207778e-06,0.005185115,0.009663378
2200,0.0054447926,4.7048125e-05,0.004677265,0.010169106
2300,0.004034438,6.771711e-06,0.0047466774,0.008787887
2400,0.0039160643,1.3719638e-05,0.0048182085,0.008747992
2500,0.0037267248,6.102693e-06,0.0044327793,0.008165607
2600,0.0040332745,2.253287e-05,0.0042099566,0.0082657635
2700,0.00348804,5.7549173e-06,0.0041961963,0.0076899915
2800,0.014643747,0.0005210558,0.00496769,0.020132493
2900,0.003290088,5.743922e-06,0.0040038293,0.007299661
3000,0.0031913545,5.6855847e-06,0.003895311,0.007092351
3100,0.0031183925,6.0968227e-06,0.0039562313,0.0070807207
3200,0.003028356,5.534063e-06,0.003753718,0.006787608
3300,0.0029456846,5.6897597e-06,0.0036576474,0.006609022
3400,0.0030608857,1.5609769e-05,0.0035984581,0.0066749537
3500,0.0028095108,5.5867795e-06,0.003542794,0.0063578915
3600,0.002736928,5.7318384e-06,0.0034582464,0.0062009064
3700,0.0026826696,6.6534403e-06,0.003462358,0.006151681
3800,0.0026241057,5.576195e-06,0.0033714878,0.00600117
3900,0.0025619096,5.7473585e-06,0.0032952654,0.0058629224
4000,0.00389155,8.1853286e-05,0.0033868288,0.0073602325
4100,0.0024597044,5.6634826e-06,0.0032189067,0.0056842742
4200,0.0024048083,5.760091e-06,0.0031495057,0.005560074
4300,0.005219786,0.00012007761,0.003902751,0.009242615
4400,0.0023157755,5.739642e-06,0.003089093,0.005410608
