EPOCH #,EQ Loss,IC Loss,BC Loss,Total Loss
0,13.858571,0.09632292,1.0824921,15.037386
100,0.07657357,0.00044847382,0.08815439,0.16517644
200,0.056196816,0.0023503343,0.038702525,0.09724968
300,0.026812382,0.00034088548,0.03839243,0.0655457
400,0.050776694,0.0002779621,0.04708696,0.09814162
500,0.01034431,0.00016137243,0.011987185,0.022492867
600,0.0065233405,0.00013503307,0.0075014085,0.014159783
700,0.0039224164,5.1041134e-05,0.0032334959,0.007206953
800,0.0027819923,4.4131346e-05,0.002246252,0.0050723753
900,0.0018648021,2.1889926e-05,0.0011784007,0.0030650927
1000,0.0016274531,1.9772877e-05,0.0010096738,0.0026568999
1100,0.0013826211,1.7021408e-05,0.00074089656,0.002140539
1200,0.0011901772,1.4414662e-05,0.0005856933,0.0017902851
1300,0.0010370975,1.2407059e-05,0.000473327,0.0015228316
1400,0.00091279723,1.0802875e-05,0.0003892352,0.0013128354
1500,0.00081045006,9.481397e-06,0.00032479307,0.0011447245
1600,0.0007252023,8.369465e-06,0.00027434112,0.0010079129
1700,0.0006534583,7.4156355e-06,0.00023409344,0.0008949674
1800,0.0005925457,6.5912855e-06,0.00020144868,0.00080058567
1900,0.00054045115,5.8706e-06,0.0001746055,0.00072092726
2000,0.0004957007,5.2423825e-06,0.00015230122,0.00065324426
2100,0.01059972,4.1547464e-05,0.002881464,0.013522732
2200,0.0004706501,5.120458e-06,0.0001357983,0.00061156886
2300,0.00043467715,4.329448e-06,0.00011991683,0.0005589234
2400,0.029394545,0.00043908894,0.007760739,0.037594374
2500,0.00043040607,3.92232e-06,0.000111297544,0.0005456259
2600,0.0004003854,3.6817196e-06,9.891291e-05,0.00050298
2700,0.051165923,0.0003648458,0.0090289395,0.060559712
2800,0.00040171025,4.3191844e-06,9.3591865e-05,0.0004996213
2900,0.00037544896,3.2076127e-06,8.392785e-05,0.00046258443
3000,0.008279017,0.00050166185,0.0015974777,0.010378157
3100,0.00037375177,3.9128877e-06,8.299097e-05,0.00046065563
3200,0.00035419007,2.8744385e-06,7.39134e-05,0.0004309779
3300,0.0018526131,1.0786476e-06,0.00024402363,0.0020977154
3400,0.00035481207,2.8150212e-06,7.172265e-05,0.00042934975
3500,0.00033629316,2.5243614e-06,6.5416214e-05,0.00040423372
3600,0.00044213302,4.0235528e-07,7.780364e-05,0.000520339
3700,0.00033328446,2.5204029e-06,6.42517e-05,0.00040005654
3800,0.044497788,0.00070786115,0.021936549,0.0671422
3900,0.00034542778,3.6605502e-06,6.759525e-05,0.0004166836
4000,0.0003244782,2.4167819e-06,5.9668462e-05,0.00038656345
4100,0.0003099002,2.1327241e-06,5.4279626e-05,0.00036631257
4200,0.00032098257,2.3053221e-06,5.5839184e-05,0.00037912707
